"";"Preis";"Typ";"Getriebe";"PS";"kilometer";"Kraftstoff";"Marke";"alter";"brandModel"
"5364";650;"kombi";"automatik";144;150000;"benzin";"volvo";20;"volvo_850"
"5365";7500;"cabrio";"manuell";163;125000;"benzin";"mercedes_benz";13;"mercedes_benz_slk"
"5366";4999;"kombi";"manuell";211;125000;"benzin";"opel";12;"opel_vectra"
"5367";2500;"limousine";"automatik";170;150000;"benzin";"bmw";17;"bmw_3er"
"5368";43500;"suv";"automatik";256;40000;"diesel";"land_rover";2;"land_rover_range_rover_sport"
"5369";4000;"kombi";"manuell";179;150000;"diesel";"volkswagen";12;"volkswagen_passat"
"5370";23300;"limousine";"manuell";184;20000;"benzin";"mercedes_benz";5;"mercedes_benz_c_klasse"
"5371";1790;"kleinwagen";"manuell";80;150000;"benzin";"ford";12;"ford_fusion"
"5372";17499;"limousine";"manuell";170;40000;"diesel";"volkswagen";4;"volkswagen_passat"
"5373";4555;"limousine";"manuell";102;90000;"benzin";"volkswagen";16;"volkswagen_beetle"
"5374";1550;"limousine";"manuell";75;150000;"benzin";"volkswagen";16;"volkswagen_golf"
"5375";7990;"bus";"manuell";136;125000;"diesel";"toyota";8;"toyota_corolla"
"5376";500;"kleinwagen";"manuell";54;150000;"benzin";"fiat";17;"fiat_punto"
"5377";2200;"kleinwagen";"manuell";65;90000;"benzin";"toyota";12;"toyota_yaris"
"5378";12500;"cabrio";"automatik";218;125000;"benzin";"mercedes_benz";13;"mercedes_benz_sl"
"5379";5800;"kombi";"automatik";170;150000;"diesel";"mercedes_benz";12;"mercedes_benz_c_klasse"
"5380";2400;"suv";"manuell";83;150000;"diesel";"nissan";20;"nissan_up"
"5381";3200;"limousine";"manuell";136;150000;"diesel";"bmw";12;"bmw_5er"
"5382";1300;"kleinwagen";"manuell";101;150000;"benzin";"audi";19;"audi_a3"
"5383";500;"kleinwagen";"manuell";54;150000;"benzin";"opel";16;"opel_corsa"
"5384";1400;"kombi";"manuell";84;150000;"benzin";"opel";16;"opel_astra"
"5385";3500;"bus";"automatik";102;150000;"diesel";"volkswagen";16;"volkswagen_transporter"
"5386";2990;"suv";"automatik";140;150000;"diesel";"jeep";16;"jeep_grand"
"5387";5500;"cabrio";"manuell";136;150000;"diesel";"ford";10;"ford_focus"
"5388";1100;"kleinwagen";"manuell";60;1e+07;"benzin";"ford";12;"ford_ka"
"5389";6999;"cabrio";"manuell";163;150000;"benzin";"audi";10;"audi_tt"
"5390";19900;"cabrio";"manuell";184;20000;"benzin";"mini";3;"mini_cooper"
"5391";2250;"kleinwagen";"manuell";64;1e+07;"benzin";"volkswagen";13;"volkswagen_polo"
"5392";6500;"bus";"manuell";129;150000;"benzin";"toyota";9;"toyota_verso"
"5393";1350;"limousine";"manuell";101;150000;"benzin";"volkswagen";17;"volkswagen_bora"
"5394";6999;"kleinwagen";"manuell";105;80000;"benzin";"seat";8;"seat_ibiza"
"5395";3350;"bus";"manuell";101;150000;"benzin";"opel";11;"opel_meriva"
"5396";9250;"kombi";"manuell";140;150000;"diesel";"audi";8;"audi_a4"
"5397";8490;"kleinwagen";"manuell";102;150000;"benzin";"audi";9;"audi_a3"
"5398";800;"bus";"manuell";116;150000;"benzin";"volkswagen";21;"volkswagen_sharan"
"5399";5800;"kleinwagen";"manuell";116;125000;"benzin";"mini";14;"mini_cooper"
"5400";22450;"kleinwagen";"automatik";185;20000;"benzin";"audi";1;"audi_a1"
"5401";6800;"bus";"manuell";105;150000;"diesel";"volkswagen";12;"volkswagen_touran"
"5402";1250;"limousine";"automatik";82;150000;"benzin";"mercedes_benz";16;"mercedes_benz_a_klasse"
"5403";4999;"limousine";"automatik";102;125000;"benzin";"volkswagen";14;"volkswagen_golf"
"5404";1550;"limousine";"manuell";174;150000;"benzin";"volkswagen";24;"volkswagen_golf"
"5405";600;"limousine";"manuell";75;150000;"benzin";"volkswagen";20;"volkswagen_golf"
"5406";1750;"kombi";"manuell";95;1e+07;"benzin";"renault";16;"renault_megane"
"5407";24890;"limousine";"automatik";239;125000;"diesel";"audi";5;"audi_q7"
"5408";14900;"limousine";"manuell";184;40000;"benzin";"mercedes_benz";7;"mercedes_benz_c_klasse"
"5409";3100;"kombi";"manuell";131;150000;"diesel";"ford";10;"ford_mondeo"
"5410";1250;"kleinwagen";"manuell";60;125000;"benzin";"ford";9;"ford_ka"
"5411";5900;"bus";"manuell";105;125000;"diesel";"volkswagen";11;"volkswagen_touran"
"5412";3900;"coupe";"automatik";163;150000;"benzin";"mercedes_benz";15;"mercedes_benz_c_klasse"
"5413";4490;"kleinwagen";"manuell";75;1e+07;"benzin";"audi";14;"audi_a2"
"5414";5900;"kleinwagen";"manuell";69;50000;"benzin";"fiat";7;"fiat_500"
"5415";1200;"kombi";"manuell";101;150000;"diesel";"opel";19;"opel_vectra"
"5416";8888;"kleinwagen";"manuell";90;1e+07;"benzin";"renault";3;"renault_clio"
"5417";3999;"kleinwagen";"manuell";204;150000;"benzin";"volkswagen";16;"volkswagen_golf"
"5418";1750;"kleinwagen";"manuell";54;70000;"benzin";"fiat";14;"fiat_seicento"
"5419";3990;"kleinwagen";"manuell";60;90000;"benzin";"fiat";7;"fiat_panda"
"5420";1750;"kleinwagen";"manuell";75;150000;"diesel";"volkswagen";15;"volkswagen_polo"
"5421";2800;"kombi";"manuell";131;150000;"diesel";"volkswagen";14;"volkswagen_passat"
"5422";1999;"limousine";"manuell";125;125000;"benzin";"audi";19;"audi_a3"
"5423";15500;"limousine";"manuell";258;150000;"benzin";"bmw";10;"bmw_5er"
"5424";6800;"kombi";"manuell";150;150000;"diesel";"bmw";10;"bmw_3er"
"5425";1650;"coupe";"manuell";102;150000;"benzin";"volkswagen";15;"volkswagen_beetle"
"5426";2500;"kombi";"manuell";131;90000;"benzin";"nissan";18;"nissan_primera"
"5427";14999;"suv";"automatik";272;150000;"diesel";"land_rover";9;"land_rover_range_rover_sport"
"5428";16990;"suv";"automatik";239;125000;"diesel";"hyundai";6;"hyundai_i_reihe"
"5429";4699;"kombi";"automatik";163;150000;"diesel";"audi";14;"audi_a4"
"5430";5790;"kleinwagen";"manuell";69;80000;"benzin";"volkswagen";9;"volkswagen_polo"
"5431";3990;"limousine";"manuell";105;90000;"benzin";"volkswagen";14;"volkswagen_golf"
"5432";950;"kleinwagen";"manuell";50;150000;"benzin";"seat";16;"seat_ibiza"
"5433";9999;"cabrio";"manuell";122;90000;"benzin";"volkswagen";7;"volkswagen_eos"
"5434";5800;"bus";"manuell";116;125000;"benzin";"mercedes_benz";10;"mercedes_benz_b_klasse"
"5435";2300;"kombi";"manuell";116;150000;"diesel";"audi";16;"audi_a4"
"5436";4750;"kombi";"manuell";110;150000;"diesel";"renault";10;"renault_megane"
"5437";6700;"kleinwagen";"manuell";95;80000;"diesel";"opel";5;"opel_corsa"
"5438";19490;"suv";"automatik";215;150000;"diesel";"volvo";5;"volvo_xc_reihe"
"5439";1550;"kombi";"manuell";131;150000;"diesel";"ford";14;"ford_mondeo"
"5440";3700;"limousine";"manuell";140;150000;"diesel";"honda";8;"honda_civic"
"5441";14690;"limousine";"automatik";156;70000;"benzin";"mercedes_benz";6;"mercedes_benz_c_klasse"
"5442";11850;"kombi";"manuell";152;1e+07;"benzin";"toyota";7;"toyota_avensis"
"5443";15600;"limousine";"manuell";122;70000;"benzin";"mercedes_benz";4;"mercedes_benz_a_klasse"
"5444";3100;"cabrio";"manuell";147;150000;"benzin";"opel";14;"opel_astra"
"5445";11800;"kombi";"automatik";232;150000;"diesel";"audi";10;"audi_a6"
"5446";950;"kombi";"manuell";122;150000;"benzin";"mercedes_benz";18;"mercedes_benz_c_klasse"
"5447";1500;"kleinwagen";"automatik";54;125000;"benzin";"smart";15;"smart_fortwo"
"5448";3999;"bus";"automatik";150;150000;"diesel";"chrysler";11;"chrysler_voyager"
"5449";5000;"bus";"manuell";90;150000;"diesel";"skoda";6;"skoda_roomster"
"5450";2400;"limousine";"manuell";101;150000;"diesel";"volkswagen";13;"volkswagen_golf"
"5451";1990;"kombi";"manuell";101;150000;"diesel";"skoda";14;"skoda_fabia"
"5452";1700;"kombi";"automatik";122;150000;"benzin";"mercedes_benz";16;"mercedes_benz_c_klasse"
"5453";3200;"kleinwagen";"manuell";80;90000;"benzin";"opel";10;"opel_corsa"
"5454";1200;"kleinwagen";"manuell";58;125000;"benzin";"renault";16;"renault_clio"
"5455";1700;"kombi";"manuell";150;150000;"benzin";"audi";19;"audi_a6"
"5456";5590;"bus";"manuell";131;150000;"diesel";"ford";12;"ford_galaxy"
"5457";6999;"limousine";"manuell";101;125000;"benzin";"opel";6;"opel_astra"
"5458";2499;"kombi";"manuell";131;150000;"benzin";"audi";13;"audi_a4"
"5459";6400;"kombi";"automatik";150;150000;"diesel";"bmw";9;"bmw_3er"
"5460";3400;"kleinwagen";"manuell";54;90000;"benzin";"volkswagen";9;"volkswagen_fox"
"5461";1600;"kleinwagen";"manuell";75;90000;"benzin";"renault";15;"renault_clio"
"5462";2900;"limousine";"manuell";102;150000;"benzin";"opel";10;"opel_astra"
"5463";1900;"limousine";"manuell";75;90000;"benzin";"volkswagen";18;"volkswagen_golf"
"5464";21500;"limousine";"manuell";110;30000;"diesel";"volkswagen";2;"volkswagen_golf"
"5465";4000;"kleinwagen";"manuell";90;150000;"diesel";"ford";9;"ford_fiesta"
"5466";7690;"limousine";"manuell";140;80000;"benzin";"opel";7;"opel_astra"
"5467";1500;"kleinwagen";"manuell";75;150000;"benzin";"opel";14;"opel_corsa"
"5468";5650;"limousine";"manuell";116;150000;"benzin";"volkswagen";20;"volkswagen_golf"
"5469";2500;"kombi";"manuell";101;150000;"diesel";"volkswagen";12;"volkswagen_passat"
"5470";3990;"limousine";"manuell";116;150000;"benzin";"volkswagen";13;"volkswagen_golf"
"5471";690;"kleinwagen";"manuell";60;150000;"benzin";"volkswagen";21;"volkswagen_polo"
"5472";10890;"limousine";"automatik";197;150000;"diesel";"bmw";7;"bmw_5er"
"5473";1500;"kleinwagen";"manuell";75;150000;"benzin";"opel";15;"opel_corsa"
"5474";450;"kleinwagen";"manuell";50;150000;"benzin";"volkswagen";18;"volkswagen_polo"
"5475";3000;"bus";"manuell";150;150000;"benzin";"seat";15;"seat_alhambra"
"5476";5500;"cabrio";"manuell";90;150000;"diesel";"volkswagen";14;"volkswagen_golf"
"5477";1259;"kleinwagen";"manuell";60;150000;"benzin";"volkswagen";18;"volkswagen_polo"
"5478";4200;"limousine";"automatik";170;150000;"diesel";"mercedes_benz";13;"mercedes_benz_c_klasse"
"5479";23500;"bus";"automatik";156;20000;"benzin";"mercedes_benz";3;"mercedes_benz_b_klasse"
"5480";8350;"kombi";"manuell";150;150000;"benzin";"audi";11;"audi_a3"
"5481";2700;"kombi";"automatik";125;150000;"benzin";"volkswagen";17;"volkswagen_passat"
"5482";4300;"limousine";"automatik";204;150000;"benzin";"mercedes_benz";19;"mercedes_benz_e_klasse"
"5483";2499;"kombi";"automatik";197;150000;"diesel";"mercedes_benz";15;"mercedes_benz_e_klasse"
"5484";8500;"limousine";"manuell";179;150000;"benzin";"volkswagen";15;"volkswagen_golf"
"5485";7890;"kleinwagen";"manuell";120;125000;"benzin";"mini";9;"mini_cooper"
"5486";1995;"limousine";"manuell";54;125000;"diesel";"volkswagen";31;"volkswagen_golf"
"5487";1100;"kleinwagen";"manuell";75;150000;"benzin";"volkswagen";14;"volkswagen_polo"
"5488";8490;"cabrio";"manuell";150;125000;"benzin";"audi";14;"audi_tt"
"5489";2000;"kleinwagen";"manuell";65;150000;"benzin";"volkswagen";15;"volkswagen_lupo"
"5490";3800;"kleinwagen";"manuell";90;150000;"benzin";"mini";12;"mini_one"
"5491";2500;"kombi";"automatik";170;150000;"diesel";"citroen";9;"citroen_c5"
"5492";5650;"cabrio";"manuell";140;1e+07;"benzin";"peugeot";10;"peugeot_3_reihe"
"5493";18500;"limousine";"automatik";184;30000;"benzin";"mercedes_benz";4;"mercedes_benz_c_klasse"
"5494";4999;"kleinwagen";"automatik";70;1e+07;"benzin";"mercedes_benz";10;"mercedes_benz_a_klasse"
"5495";3200;"limousine";"manuell";95;125000;"diesel";"mercedes_benz";23;"mercedes_benz_c_klasse"
"5496";14700;"kleinwagen";"manuell";86;30000;"benzin";"audi";3;"audi_a1"
"5497";1997;"cabrio";"automatik";41;150000;"diesel";"smart";14;"smart_fortwo"
"5498";17400;"cabrio";"manuell";200;60000;"benzin";"audi";9;"audi_tt"
"5499";5900;"kleinwagen";"manuell";69;30000;"benzin";"toyota";5;"toyota_aygo"
"5500";9750;"kombi";"automatik";231;150000;"diesel";"bmw";10;"bmw_5er"
"5501";16000;"coupe";"manuell";343;150000;"benzin";"bmw";16;"bmw_m_reihe"
"5502";11499;"limousine";"automatik";260;90000;"benzin";"volkswagen";11;"volkswagen_golf"
"5503";2300;"kleinwagen";"manuell";55;125000;"benzin";"opel";12;"opel_corsa"
"5504";4800;"bus";"manuell";102;150000;"lpg";"seat";10;"seat_toledo"
"5505";2850;"kombi";"manuell";150;150000;"lpg";"bmw";19;"bmw_3er"
"5506";10250;"kombi";"manuell";190;150000;"diesel";"mercedes_benz";9;"mercedes_benz_e_klasse"
"5507";5990;"bus";"manuell";109;150000;"diesel";"peugeot";6;"peugeot_5_reihe"
"5508";1000;"kombi";"manuell";101;150000;"benzin";"ford";16;"ford_focus"
"5509";14999;"limousine";"automatik";143;90000;"diesel";"bmw";5;"bmw_1er"
"5510";750;"cabrio";"manuell";118;150000;"benzin";"volkswagen";20;"volkswagen_golf"
"5511";7499;"kleinwagen";"automatik";71;50000;"benzin";"smart";4;"smart_fortwo"
"5512";5490;"kleinwagen";"manuell";71;30000;"benzin";"smart";6;"smart_fortwo"
"5513";7500;"limousine";"manuell";211;150000;"benzin";"bmw";28;"bmw_7er"
"5514";2550;"limousine";"manuell";101;150000;"benzin";"volkswagen";17;"volkswagen_golf"
"5515";6500;"bus";"manuell";109;1e+07;"benzin";"citroen";7;"citroen_berlingo"
"5516";2150;"limousine";"manuell";101;125000;"benzin";"audi";17;"audi_a3"
"5517";1549;"kombi";"manuell";101;150000;"benzin";"ford";12;"ford_focus"
"5518";13500;"limousine";"manuell";170;125000;"diesel";"seat";5;"seat_leon"
"5519";3950;"kombi";"manuell";136;150000;"benzin";"mercedes_benz";24;"mercedes_benz_e_klasse"
"5520";28500;"cabrio";"automatik";140;20000;"benzin";"audi";2;"audi_a3"
"5521";6500;"kleinwagen";"manuell";60;60000;"benzin";"skoda";3;"skoda_citigo"
"5522";6000;"suv";"automatik";150;60000;"diesel";"honda";6;"honda_cr_reihe"
"5523";5350;"limousine";"automatik";150;150000;"diesel";"bmw";12;"bmw_3er"
"5524";31250;"kombi";"manuell";150;20000;"diesel";"audi";1;"audi_a4"
"5525";3100;"kleinwagen";"manuell";60;5000;"benzin";"peugeot";5;"peugeot_2_reihe"
"5526";3900;"kleinwagen";"manuell";69;70000;"benzin";"toyota";10;"toyota_yaris"
"5527";5000;"kleinwagen";"manuell";76;90000;"benzin";"renault";7;"renault_twingo"
"5528";1000;"limousine";"manuell";54;150000;"benzin";"volkswagen";27;"volkswagen_golf"
"5529";13900;"kombi";"manuell";170;70000;"benzin";"bmw";7;"bmw_3er"
"5530";14990;"limousine";"automatik";170;150000;"diesel";"mercedes_benz";7;"mercedes_benz_c_klasse"
"5531";3999;"kleinwagen";"manuell";65;30000;"benzin";"nissan";11;"nissan_micra"
"5532";6999;"kleinwagen";"manuell";82;40000;"benzin";"ford";6;"ford_fiesta"
"5533";500;"limousine";"manuell";75;150000;"benzin";"volkswagen";19;"volkswagen_golf"
"5534";64500;"coupe";"manuell";286;150000;"benzin";"porsche";19;"porsche_911"
"5535";15799;"limousine";"automatik";204;150000;"diesel";"bmw";6;"bmw_x_reihe"
"5536";3500;"kleinwagen";"manuell";75;1e+07;"benzin";"renault";8;"renault_clio"
"5537";5900;"limousine";"manuell";44;1e+07;"benzin";"volkswagen";46;"volkswagen_kaefer"
"5538";9350;"limousine";"manuell";73;40000;"benzin";"renault";2;"renault_clio"
"5539";7100;"kleinwagen";"manuell";140;150000;"diesel";"audi";9;"audi_a3"
"5540";8450;"coupe";"manuell";231;125000;"benzin";"bmw";14;"bmw_3er"
"5541";9990;"kleinwagen";"manuell";143;60000;"diesel";"seat";6;"seat_ibiza"
"5542";5199;"limousine";"manuell";170;150000;"benzin";"bmw";13;"bmw_3er"
"5543";58900;"cabrio";"automatik";385;80000;"benzin";"porsche";8;"porsche_911"
"5544";1850;"kleinwagen";"manuell";64;150000;"benzin";"volkswagen";12;"volkswagen_polo"
"5545";9500;"limousine";"automatik";231;150000;"benzin";"bmw";14;"bmw_5er"
"5546";6200;"bus";"manuell";109;125000;"benzin";"citroen";7;"citroen_berlingo"
"5547";1695;"kleinwagen";"manuell";75;150000;"benzin";"renault";15;"renault_twingo"
"5548";3499;"kombi";"automatik";116;150000;"benzin";"nissan";11;"nissan_primera"
"5549";26899;"limousine";"automatik";184;125000;"diesel";"bmw";4;"bmw_3er"
"5550";1999;"kleinwagen";"manuell";101;150000;"benzin";"ford";13;"ford_fusion"
"5551";799;"kleinwagen";"manuell";50;125000;"benzin";"ford";19;"ford_fiesta"
"5552";23900;"kombi";"automatik";170;1e+07;"diesel";"skoda";2;"skoda_superb"
"5553";1300;"limousine";"manuell";120;150000;"benzin";"alfa_romeo";15;"alfa_romeo_147"
"5554";12950;"limousine";"manuell";125;30000;"benzin";"audi";5;"audi_a3"
"5555";4800;"coupe";"manuell";150;125000;"benzin";"opel";25;"opel_kadett"
"5556";2800;"limousine";"automatik";170;150000;"benzin";"bmw";18;"bmw_5er"
"5557";7990;"kombi";"manuell";179;150000;"diesel";"audi";8;"audi_a6"
"5558";500;"limousine";"manuell";99;150000;"benzin";"bmw";23;"bmw_3er"
"5559";24490;"limousine";"automatik";239;70000;"diesel";"volkswagen";5;"volkswagen_phaeton"
"5560";6000;"bus";"manuell";102;150000;"diesel";"volkswagen";17;"volkswagen_transporter"
"5561";2490;"limousine";"manuell";90;150000;"diesel";"volkswagen";16;"volkswagen_golf"
"5562";7500;"cabrio";"manuell";125;1e+07;"benzin";"mini";12;"mini_one"
"5563";2600;"limousine";"manuell";150;150000;"benzin";"seat";16;"seat_toledo"
"5564";3499;"limousine";"manuell";75;150000;"benzin";"audi";16;"audi_a2"
"5565";8500;"suv";"manuell";170;150000;"diesel";"kia";7;"kia_sorento"
"5566";5500;"bus";"manuell";136;150000;"diesel";"ford";9;"ford_c_max"
"5567";6499;"cabrio";"manuell";170;150000;"benzin";"bmw";16;"bmw_3er"
"5568";4200;"kleinwagen";"manuell";73;70000;"benzin";"citroen";11;"citroen_c3"
"5569";3600;"limousine";"manuell";118;150000;"benzin";"bmw";16;"bmw_3er"
"5570";900;"cabrio";"manuell";110;150000;"benzin";"peugeot";14;"peugeot_3_reihe"
"5571";1900;"bus";"manuell";101;150000;"benzin";"opel";17;"opel_zafira"
"5572";26990;"coupe";"manuell";420;150000;"benzin";"bmw";9;"bmw_m_reihe"
"5573";6849;"limousine";"manuell";116;150000;"benzin";"bmw";10;"bmw_1er"
"5574";1199;"limousine";"automatik";170;150000;"benzin";"saab";21;"saab_900"
"5575";5500;"limousine";"manuell";150;150000;"diesel";"bmw";9;"bmw_x_reihe"
"5576";13500;"kombi";"automatik";140;150000;"diesel";"audi";7;"audi_a3"
"5577";990;"limousine";"manuell";75;150000;"benzin";"ford";17;"ford_focus"
"5578";3550;"limousine";"automatik";125;150000;"diesel";"opel";13;"opel_vectra"
"5579";750;"kleinwagen";"manuell";60;150000;"benzin";"opel";16;"opel_corsa"
"5580";2700;"kleinwagen";"automatik";83;125000;"benzin";"honda";13;"honda_jazz"
"5581";19500;"suv";"automatik";197;90000;"diesel";"kia";6;"kia_sorento"
"5582";1900;"kleinwagen";"manuell";54;80000;"benzin";"fiat";11;"fiat_panda"
"5583";8999;"bus";"manuell";140;150000;"diesel";"volkswagen";9;"volkswagen_sharan"
"5584";8950;"kleinwagen";"manuell";60;40000;"benzin";"volkswagen";4;"volkswagen_polo"
"5585";3990;"cabrio";"manuell";110;150000;"benzin";"mazda";18;"mazda_mx_reihe"
"5586";3000;"coupe";"manuell";116;150000;"diesel";"fiat";13;"fiat_stilo"
"5587";1650;"limousine";"manuell";122;150000;"lpg";"mercedes_benz";19;"mercedes_benz_c_klasse"
"5588";4900;"bus";"manuell";129;150000;"diesel";"mercedes_benz";11;"mercedes_benz_sprinter"
"5589";3650;"suv";"manuell";145;150000;"benzin";"hyundai";11;"hyundai_santa"
"5590";9000;"kombi";"manuell";102;90000;"benzin";"volkswagen";6;"volkswagen_golf"
"5591";1600;"kombi";"manuell";150;150000;"benzin";"audi";15;"audi_a6"
"5592";3490;"cabrio";"manuell";73;90000;"benzin";"citroen";12;"citroen_c3"
"5593";14800;"coupe";"automatik";200;50000;"benzin";"volkswagen";5;"volkswagen_beetle"
"5594";45900;"cabrio";"automatik";360;40000;"benzin";"audi";3;"audi_tt"
"5595";4500;"limousine";"automatik";120;1e+07;"benzin";"volkswagen";12;"volkswagen_golf"
"5596";18500;"limousine";"manuell";140;60000;"benzin";"volkswagen";3;"volkswagen_golf"
"5597";14800;"limousine";"automatik";105;80000;"diesel";"volkswagen";3;"volkswagen_golf"
"5598";4800;"kleinwagen";"manuell";90;150000;"diesel";"ford";6;"ford_fiesta"
"5599";7790;"kleinwagen";"manuell";95;70000;"diesel";"ford";5;"ford_fiesta"
"5600";1100;"kombi";"manuell";150;150000;"benzin";"bmw";18;"bmw_3er"
"5601";3350;"limousine";"automatik";163;150000;"benzin";"mercedes_benz";16;"mercedes_benz_c_klasse"
"5602";17300;"kombi";"automatik";184;150000;"diesel";"bmw";5;"bmw_5er"
"5603";6500;"limousine";"manuell";170;150000;"diesel";"seat";10;"seat_leon"
"5604";15500;"coupe";"automatik";306;125000;"benzin";"mercedes_benz";12;"mercedes_benz_clk"
"5605";2950;"cabrio";"manuell";136;150000;"benzin";"peugeot";15;"peugeot_2_reihe"
"5606";8700;"kombi";"automatik";235;150000;"diesel";"bmw";8;"bmw_5er"
"5607";5600;"limousine";"automatik";193;150000;"diesel";"bmw";15;"bmw_5er"
"5608";4650;"limousine";"manuell";200;150000;"benzin";"opel";18;"opel_vectra"
"5609";850;"kleinwagen";"manuell";75;150000;"benzin";"renault";16;"renault_clio"
"5610";4900;"limousine";"automatik";147;125000;"benzin";"mazda";10;"mazda_6_reihe"
"5611";18490;"kombi";"manuell";200;50000;"benzin";"skoda";4;"skoda_octavia"
"5612";3750;"bus";"manuell";101;125000;"benzin";"opel";11;"opel_meriva"
"5613";6400;"kleinwagen";"manuell";90;125000;"diesel";"ford";7;"ford_fiesta"
"5614";1900;"kleinwagen";"manuell";68;150000;"diesel";"citroen";12;"citroen_c2"
"5615";13000;"coupe";"manuell";354;150000;"benzin";"volkswagen";6;"volkswagen_golf"
"5616";41900;"coupe";"automatik";258;20000;"diesel";"mercedes_benz";1;"mercedes_benz_e_klasse"
"5617";4799;"kombi";"automatik";204;150000;"diesel";"mercedes_benz";12;"mercedes_benz_e_klasse"
"5618";5800;"kleinwagen";"manuell";69;60000;"benzin";"fiat";7;"fiat_500"
"5619";599;"cabrio";"manuell";90;150000;"benzin";"volkswagen";20;"volkswagen_golf"
"5620";699;"limousine";"manuell";75;150000;"benzin";"volkswagen";18;"volkswagen_golf"
"5621";2300;"limousine";"manuell";140;150000;"benzin";"bmw";19;"bmw_3er"
